update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
78,638976,151.12892547452657,4255,1.0,0.0,1.0,1.0,0.33296676441837736,0.8096436950146629,3.004398826979472,0.06617761933370533,3.0,4.0,0.014567600446753204,0.9031687453389168,-0.0006030522745277267,1.549795973687651e-05,0.006180301507374435,1.0,0.0,1.0,1.0
79,647168,151.05779628719796,4309,1.0,0.0,1.0,1.0,0.3329359256541942,0.8096137197358769,3.00476889214967,0.06889230593712671,3.0,4.0,0.014743425534106791,0.9030004292726517,-0.00021979437951813452,1.4467354382929898e-05,0.00399785556861632,1.0,0.0,1.0,1.0
80,655360,152.00101825531974,4363,1.0,0.0,1.0,1.0,0.332966629996333,0.8096435643564358,3.0044004400440043,0.06618969837839965,3.0,4.0,0.014741133898496628,0.9030123576521873,0.00026882280508289114,1.3161648666937253e-05,0.006339602543131431,1.0,0.0,1.0,1.0
81,663552,153.00907833019636,4417,1.0,0.0,1.0,1.0,0.3329050416054821,0.809583700440529,3.0051395007342143,0.07150584777776849,3.0,4.0,0.014658710337243974,0.9029620662331581,0.0006600896776944865,1.73846448241477e-05,0.00862877134029994,1.0,0.0,1.0,1.0
82,671744,152.96301166839763,4470,1.0,0.0,1.0,1.0,0.33321123321123325,0.8098813186813189,3.0014652014652015,0.038249897383755636,3.0,4.0,0.014853613218292594,0.9032713696360588,0.0001496996537753148,4.818597837186189e-06,0.0054166538410115326,1.0,0.0,1.0,1.0
83,679936,153.30745217315413,4524,1.0,0.0,1.0,1.0,0.3329360713849163,0.809613861386139,3.0047671433810046,0.06887973377554321,3.0,4.0,0.01528650801628828,0.9032117053866386,0.0003604176381486468,1.477263445792687e-05,0.006210332594718945,1.0,0.0,1.0,1.0
84,688128,153.23100454444878,4577,1.0,0.0,1.0,1.0,0.33284421618977744,0.8095245781364641,3.0058694057226707,0.076386882376055,3.0,4.0,0.015168868470937014,0.9028804078698158,-4.962596449331613e-06,1.968024773191246e-05,0.007283684832394981,1.0,0.0,1.0,1.0
85,696320,153.20665995492132,4631,1.0,0.0,1.0,1.0,0.332843857072932,0.8095242290748903,3.0058737151248165,0.07641475378124926,3.0,4.0,0.01482599345035851,0.9031346812844276,-0.00045493393190554343,2.0157918584118306e-05,0.007511471872322206,1.0,0.0,1.0,1.0
86,704512,152.8328592046232,4684,1.0,0.0,1.0,1.0,0.33278287461773703,0.8094649541284407,3.006605504587156,0.08100538189716178,3.0,4.0,0.014601157745346427,0.9030353724956512,-0.0007495439131162129,2.2069070041652594e-05,0.012082062832796336,1.0,0.0,1.0,1.0
87,712704,153.45087665308907,4738,1.0,0.0,1.0,1.0,0.3329359256541942,0.8096137197358769,3.00476889214967,0.06889230593712671,3.0,4.0,0.01461304654367268,0.9034188538789749,-0.0008105202359729446,1.641423594378466e-05,0.00696956955789224,1.0,0.0,1.0,1.0
88,720896,153.1332876580262,4791,1.0,0.0,1.0,1.0,0.3330585073897643,0.809732869182851,3.003297911322829,0.0573326704744828,3.0,4.0,0.014843468321487308,0.9032396003603935,0.0001827337546274066,1.198812510949665e-05,0.009669009209907035,1.0,0.0,1.0,1.0
89,729088,146.43474690138137,4847,1.0,0.0,1.0,1.0,0.33259830944505697,0.8092855567805957,3.0088202866593163,0.09350127914934593,3.0,4.0,0.015036428812891245,0.9028583392500877,0.0010432617127662525,2.896988996781147e-05,0.006713839312510132,1.0,0.0,1.0,1.0
90,737280,153.0454974945691,4901,1.0,0.0,1.0,1.0,0.3328443955506662,0.8095247524752477,3.005867253392006,0.07637295810455337,3.0,4.0,0.014491053763777018,0.9032577946782112,-0.00023403724298987072,1.73208874230113e-05,0.0061783714158875624,1.0,0.0,1.0,1.0
91,745472,152.96883411680446,4954,1.0,0.0,1.0,1.0,0.3329971886077497,0.809673267326733,3.004033736707004,0.06338348109075899,3.0,4.0,0.013841430307365954,0.9027991369366646,0.00042676815792219713,1.1967947187940808e-05,0.006105125514177916,1.0,0.0,1.0,1.0
92,753664,153.24006972369227,5008,1.0,0.0,1.0,1.0,0.332997311827957,0.8096733870967744,3.004032258064516,0.063371909860894,3.0,4.0,0.01397213723976165,0.9029771983623505,-0.00036336129960545804,1.1957280390717528e-05,0.004215348817557388,1.0,0.0,1.0,1.0
93,761856,153.30007387058558,5061,1.0,0.0,1.0,1.0,0.33293563387175723,0.8096134361233482,3.0047723935389135,0.06891747092590601,3.0,4.0,0.014018586254678667,0.9031473323702812,-0.0005189535731915385,1.5342412709173914e-05,0.006796941958771743,1.0,0.0,1.0,1.0
94,770048,153.1915990300098,5115,1.0,0.0,1.0,1.0,0.3327518668135635,0.809434814542784,3.0069775982372384,0.08324008265299855,3.0,4.0,0.013564942870289087,0.9025966972112656,9.942581891664304e-05,2.2810599489275774e-05,0.009514698023231662,1.0,0.0,1.0,1.0
