update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
57,466944,1219.6692679021462,370,1.0,0.0,1.0,1.0,0.33005069238377843,0.8067912462908015,3.039688427299703,0.19898978758569996,3.0,5.0,0.08908873610198498,0.9010844752192497,-0.0001066904078470543,0.00012245605648786295,0.003148165867529965,1.0,0.0,1.0,1.0
58,475136,1248.0374722108866,377,1.0,0.0,1.0,1.0,0.3296681525507677,0.8064013372956912,3.0445765230312034,0.2134507550413734,3.0,5.0,0.08750823978334665,0.9009115397930145,-8.031438846956007e-05,0.00013688640319742262,0.0035900381599898072,1.0,0.0,1.0,1.0
59,483328,1233.9949215478882,383,1.0,0.0,1.0,1.0,0.3294380349832527,0.8062047264607373,3.0468924451060664,0.2131616011938687,3.0,5.0,0.08561212290078402,0.9001571983098984,0.00012535214864328736,0.00014600886788684875,0.004032370078711161,1.0,0.0,1.0,1.0
60,491520,1257.8721805427876,390,1.0,0.0,1.0,1.0,0.3295339035577043,0.8062979174414283,3.0457419114912607,0.21069731830980534,3.0,5.0,0.08359350170940161,0.9008203595876694,0.0009667288904893212,0.0001405915190844098,0.004759539475638429,1.0,0.0,1.0,1.0
61,499712,1256.9217046314661,396,1.0,0.0,1.0,1.0,0.3297314024012873,0.806462829558114,3.0438173041217973,0.2118207087787186,3.0,5.0,0.08179933112114668,0.9003506302833557,0.001231029978953302,0.00013219231914263219,0.0038623168209728914,1.0,0.0,1.0,1.0
62,507904,1268.23211481973,403,1.0,0.0,1.0,1.0,0.3299146884272997,0.8066680637982199,3.041172106824926,0.2005462645055599,3.0,5.0,0.08005668967962265,0.9008703157305717,-0.0005932301155553432,0.0001238615195688908,0.003958851775225234,1.0,0.0,1.0,1.0
63,516096,1282.573628554965,409,1.0,0.0,1.0,1.0,0.33057820607857674,0.8073040029651596,3.033358042994811,0.18365147331569542,3.0,5.0,0.07866573613137007,0.9014359191060066,0.0005869211518074735,9.9490844149841e-05,0.0026024942692432036,1.0,0.0,1.0,1.0
64,524288,1244.195341604471,416,1.0,0.0,1.0,1.0,0.3304455140071578,0.8071840429470569,3.034801925212884,0.18528685249701904,3.0,5.0,0.07758353278040886,0.9012273102998734,-0.0008558626650483347,0.00010779699368868023,0.004045691514530219,1.0,0.0,1.0,1.0
65,532480,1286.6306697416724,422,1.0,0.0,1.0,1.0,0.3306039273805113,0.8073110040755838,3.0333456835865134,0.18761079322871402,3.0,5.0,0.0765077630057931,0.9012798368930817,-0.001068274665158242,0.0001038521368172951,0.003987338980570804,1.0,0.0,1.0,1.0
66,540672,1276.4909504795758,429,1.0,0.0,1.0,1.0,0.3301434223541049,0.8068813798219585,3.0385756676557865,0.19639568489638265,3.0,5.0,0.0753231318667531,0.9016017243266106,0.00011910424063898972,0.00012297401553951204,0.0037292566292649034,1.0,0.0,1.0,1.0
67,548864,1269.3955912328872,435,1.0,0.0,1.0,1.0,0.33006426894079843,0.8067954393770858,3.0396737115313313,0.20080936793192802,3.0,5.0,0.07384188380092382,0.9011211320757866,0.0004123570779483998,0.0001276013672395493,0.005856573834414371,1.0,0.0,1.0,1.0
68,557056,1256.242399300857,442,1.0,0.0,1.0,1.0,0.3302670623145401,0.8070015578635018,3.037091988130564,0.19287263173480176,3.0,5.0,0.07232014834880829,0.9013916477560997,-0.0012042325688526034,0.00011464559247542638,0.0039451216609024935,1.0,0.0,1.0,1.0
69,565248,1283.0527076539158,448,1.0,0.0,1.0,1.0,0.3302755127254757,0.8070277983691626,3.036693847294292,0.18800906591182043,3.0,4.0,0.07086722273379564,0.900846965610981,1.8825433926394908e-05,0.00010937418755929684,0.005032856411236051,1.0,0.0,1.0,1.0
70,573440,1265.5838488465897,455,1.0,0.0,1.0,1.0,0.330705650135702,0.8074279052553666,3.0318282753515913,0.17970982482827338,3.0,5.0,0.0696321427822113,0.9010645225644112,-0.0018755556811811402,0.00010936885973933386,0.006717493403489933,1.0,0.0,1.0,1.0
71,581632,799.7522882958574,465,1.0,0.0,1.0,1.0,0.33077444814403756,0.8074678135405109,3.0314465408805034,0.18481679845706414,3.0,5.0,0.068547029979527,0.9012627005577087,-0.0009259712605853565,0.00010642263350746362,0.004142359687630088,1.0,0.0,1.0,1.0
